rollout/ep_rew_mean,time/iterations,time/total_timesteps,rollout/ep_len_mean,time/fps,time/time_elapsed,train/policy_gradient_loss,train/clip_range,train/entropy_loss,train/loss,train/explained_variance,train/approx_kl,train/clip_fraction,train/std,train/n_updates,train/learning_rate,train/value_loss
-0.21204021999999997,136,8704,1.0,1085,8,-0.0004977004136890173,0.2,-2.1187775850296022,0.008201941847801208,0.11738961935043335,0.0013769083,0.0,0.6970678567886353,1350,0.0003,0.026430391520261765
-0.22397493000000002,137,8768,1.0,1086,8,-0.006239393167197705,0.2,-2.114157271385193,-0.008566389791667461,0.12254881858825684,0.0036412934,0.0,0.6956427097320557,1360,0.0003,0.030328715033829213
-0.2185116,138,8832,1.0,1086,8,-0.011703535169363021,0.2,-2.1099356174468995,-0.0025379201397299767,0.11396682262420654,0.011069975,0.059375,0.693873405456543,1370,0.0003,0.028540356643497945
-0.1764637,139,8896,1.0,1086,8,-0.006234265491366386,0.2,-2.1046551942825316,-0.0030851922929286957,0.058599233627319336,0.0008789534,0.0,0.6921916007995605,1380,0.0003,0.03188470490276814
-0.22725170000000003,140,8960,1.0,1087,8,-0.01206150334328413,0.2,-2.100140833854675,-0.00993034802377224,0.09111350774765015,0.0052474365,0.00625,0.6906560659408569,1390,0.0003,0.034770404919981956
-0.22000079000000003,141,9024,1.0,1088,8,-0.008439895138144493,0.2,-2.09499773979187,0.008539833128452301,0.10772097110748291,0.012061569,0.0671875,0.6885007619857788,1400,0.0003,0.03788444958627224
-0.21140936,142,9088,1.0,1090,8,-0.006626506522297859,0.2,-2.0886310815811155,-0.004954719915986061,0.06901508569717407,0.004461877,0.003125,0.6864354014396667,1410,0.0003,0.030967912450432778
-0.24221394999999998,143,9152,1.0,1091,8,0.0031329297460615637,0.2,-2.083092737197876,0.021395985037088394,0.03960961103439331,0.0002715476,0.0,0.6847811341285706,1420,0.0003,0.060552848502993584
-0.18398510999999998,144,9216,1.0,1092,8,-0.008900742046535015,0.2,-2.0785790920257567,-0.007900970056653023,0.127252995967865,0.0045314934,0.0140625,0.6832310557365417,1430,0.0003,0.03176700714975596
-0.22155137,145,9280,1.0,1094,8,0.0010862750932574272,0.2,-2.07387912273407,0.003036307170987129,0.1505955457687378,0.0020814408,0.0,0.6816393733024597,1440,0.0003,0.026980278454720973
-0.21000073,146,9344,1.0,1094,8,-0.0027007466182112695,0.2,-2.0690698862075805,0.013133279979228973,0.09875786304473877,0.006265225,0.034375,0.6799341440200806,1450,0.0003,0.03319758698344231
-0.22235680000000002,147,9408,1.0,1096,8,-0.007641880959272385,0.2,-2.0641547203063966,-0.0030483026057481766,0.12361693382263184,0.00805406,0.021875,0.678255558013916,1460,0.0003,0.024918023869395255
-0.19248003,148,9472,1.0,1097,8,-0.011135069653391838,0.2,-2.0589590072631836,-0.0036343615502119064,0.0837019681930542,0.0045613972,0.0078125,0.6763588190078735,1470,0.0003,0.0395062867552042
-0.1698975,149,9536,1.0,1098,8,-0.013707702234387397,0.2,-2.0533927202224733,-0.01764044165611267,0.13970333337783813,0.007971479,0.021875,0.6746560335159302,1480,0.0003,0.028332048654556276
-0.17092524,150,9600,1.0,1099,8,0.0008741120342165232,0.2,-2.048624587059021,0.010920865461230278,0.10872620344161987,0.0007897727,0.0,0.6730164289474487,1490,0.0003,0.02917666658759117
-0.21056600000000003,151,9664,1.0,1099,8,-0.0038718129508197308,0.2,-2.043361687660217,0.0038493694737553596,0.13052672147750854,0.003234296,0.0015625,0.6710704565048218,1500,0.0003,0.024386584758758545
-0.2092955,152,9728,1.0,1101,8,-0.0015404139645397662,0.2,-2.037372183799744,0.01142553798854351,0.14246630668640137,0.0019817986,0.0,0.6690570116043091,1510,0.0003,0.039043381437659265
-0.19783946,153,9792,1.0,1102,8,-0.0003172517754137516,0.2,-2.0312041521072386,0.01236790232360363,0.12173259258270264,0.00090393424,0.0,0.6668456196784973,1520,0.0003,0.031175969913601876
-0.21415007000000003,154,9856,1.0,1102,8,-0.007381078600883484,0.2,-2.024481773376465,-0.00519455224275589,0.17823565006256104,0.0016196184,0.0,0.6646581888198853,1530,0.0003,0.024803762137889863
-0.22535476000000002,155,9920,1.0,1104,8,-0.0037573758512735368,0.2,-2.01831693649292,-0.002642698585987091,0.15954947471618652,0.0023215152,0.0046875,0.66281658411026,1540,0.0003,0.02642137259244919
-0.20792655,156,9984,1.0,1105,9,-0.0026450347155332564,0.2,-2.0127794981002807,0.008096564561128616,0.09445738792419434,0.0017291671,0.00625,0.6608411073684692,1550,0.0003,0.033807463198900226
-0.23005711,157,10048,1.0,1106,9,-0.002433632127940655,0.2,-2.0065893650054933,0.006013095378875732,0.20807939767837524,0.0008983724,0.0,0.6588180065155029,1560,0.0003,0.027615337632596493
-0.22459945000000003,158,10112,1.0,1107,9,-0.018313335441052913,0.2,-2.00069580078125,-0.01686706580221653,0.11008262634277344,0.012773112,0.0453125,0.6569149494171143,1570,0.0003,0.03732363283634186
-0.20823605,159,10176,1.0,1108,9,0.0009144831448793412,0.2,-1.9948306560516358,0.010293139144778252,0.05625563859939575,0.0007259939,0.0,0.6550413966178894,1580,0.0003,0.0399184349924326
-0.1873074,160,10240,1.0,1109,9,0.0002219807356595993,0.2,-1.9893670201301574,0.0036637289449572563,0.20212924480438232,0.00059609674,0.0,0.6533130407333374,1590,0.0003,0.030926278606057168
-0.21795437,161,10304,1.0,1110,9,-0.012392402440309525,0.2,-1.98401620388031,-0.0027629435062408447,0.16818338632583618,0.013203103,0.0484375,0.6514619588851929,1600,0.0003,0.03566946908831596
-0.24282817999999998,162,10368,1.0,1111,9,-0.0007246509194374084,0.2,-1.9779511451721192,0.009857178665697575,0.10635381937026978,0.00015435927,0.0,0.6494170427322388,1610,0.0003,0.02940956875681877
-0.21916518,163,10432,1.0,1112,9,-0.007728390861302614,0.2,-1.9720305681228638,-0.008969023823738098,0.16743946075439453,0.007623302,0.0171875,0.6477036476135254,1620,0.0003,0.02026697266846895
-0.21847365,164,10496,1.0,1114,9,-0.025721020996570587,0.2,-1.9672073721885681,-0.020484788343310356,0.09606462717056274,0.01758268,0.08125,0.646354079246521,1630,0.0003,0.035467085987329484
-0.19967676999999998,165,10560,1.0,1115,9,-0.000240842392668128,0.2,-1.9630455017089843,0.020247559994459152,-0.05477643013000488,0.0014569508,0.0,0.6448112726211548,1640,0.0003,0.049770883098244664
-0.19515942,166,10624,1.0,1116,9,-0.02199601260945201,0.2,-1.9580710053443908,-0.025421883910894394,0.11050587892532349,0.010291283,0.0390625,0.6432963609695435,1650,0.0003,0.033865337073802945
-0.23101501000000002,167,10688,1.0,1116,9,-0.00801676493138075,0.2,-1.9529649496078492,0.0011880798265337944,0.20448631048202515,0.011045331,0.0515625,0.6412954926490784,1660,0.0003,0.026083352416753768
-0.19559474,168,10752,1.0,1117,9,-0.0035555616021156313,0.2,-1.9456048965454102,0.01058664545416832,0.15001928806304932,0.0032828096,0.003125,0.6385594606399536,1670,0.0003,0.03549451194703579
-0.19595939999999998,169,10816,1.0,1118,9,-0.00554239172488451,0.2,-1.9369079232215882,0.0001727622002363205,0.04004323482513428,0.0011811256,0.0,0.6359020471572876,1680,0.0003,0.029475151747465133
-0.21701777000000003,170,10880,1.0,1120,9,-0.00478571280837059,0.2,-1.9291873574256897,0.004616732709109783,0.09021663665771484,0.0027716123,0.0125,0.6337003111839294,1690,0.0003,0.0317715348675847
-0.21509891,171,10944,1.0,1120,9,-0.004940603580325842,0.2,-1.9225526213645936,0.007155128754675388,0.14938122034072876,0.0021514492,0.0078125,0.6316763162612915,1700,0.0003,0.027351665124297143
-0.22302751,172,11008,1.0,1121,9,-0.004700090130791068,0.2,-1.9163894176483154,0.005908265709877014,0.20637118816375732,0.0018919017,0.00625,0.6298668384552002,1710,0.0003,0.026968998648226262
-0.20096812000000003,173,11072,1.0,1122,9,-0.007525268383324147,0.2,-1.9111510038375854,-0.004926283843815327,0.13115835189819336,0.003328939,0.00625,0.6283890008926392,1720,0.0003,0.027130614034831524
-0.17239169999999998,174,11136,1.0,1123,9,-0.00026805847883224485,0.2,-1.9060787677764892,0.009915359318256378,0.23442411422729492,0.0011274274,0.0,0.6264955997467041,1730,0.0003,0.025474620051681995
-0.20802166,175,11200,1.0,1124,9,-0.02523606028407812,0.2,-1.900153684616089,-0.04330728203058243,0.09707045555114746,0.011369024,0.0359375,0.6249711513519287,1740,0.0003,0.024162404984235764
-0.20525580000000002,176,11264,1.0,1125,10,-0.000663024396635592,0.2,-1.8959172725677491,0.008992133662104607,0.057164669036865234,0.0029839491,0.0046875,0.6237550973892212,1750,0.0003,0.04121733047068119
-0.22911617,177,11328,1.0,1125,10,-0.0076635383069515225,0.2,-1.8922879219055175,-0.0019588638097047806,0.06243389844894409,0.013816825,0.0609375,0.622747540473938,1760,0.0003,0.026238776929676532
-0.20443530000000001,178,11392,1.0,1126,10,-0.010423610731959344,0.2,-1.8889931917190552,0.004248179495334625,0.0846216082572937,0.009798052,0.0453125,0.6215670108795166,1770,0.0003,0.040128889679908755
-0.16892054999999995,179,11456,1.0,1127,10,-0.008325211517512799,0.2,-1.8851245999336244,-0.01353350467979908,0.15164852142333984,0.004308695,0.0046875,0.6205657720565796,1780,0.0003,0.021955498307943345
-0.18779367999999994,180,11520,1.0,1128,10,-0.0016077451407909393,0.2,-1.8821959376335144,0.0035109492018818855,0.08212918043136597,0.0017613778,0.00625,0.6196072101593018,1790,0.0003,0.021396172232925892
-0.19918098999999997,181,11584,1.0,1129,10,-0.011810575239360332,0.2,-1.8789826512336731,-0.015893638134002686,0.18280935287475586,0.007697616,0.021875,0.6186426281929016,1800,0.0003,0.0230236291885376
-0.19173653000000002,182,11648,1.0,1129,10,0.00047945911064743995,0.2,-1.8753231644630433,0.011720873415470123,0.2071545124053955,0.0014441945,0.0,0.617162823677063,1810,0.0003,0.03152778930962086
-0.16933345,183,11712,1.0,1130,10,-0.013779072836041451,0.2,-1.870053493976593,-0.01242185290902853,0.16204577684402466,0.0076042665,0.021875,0.6154813766479492,1820,0.0003,0.026675382815301418
-0.17687602999999996,184,11776,1.0,1130,10,-0.0006256571039557457,0.2,-1.8641369223594666,0.011013495735824108,0.14600533246994019,0.0015445529,0.0,0.6134365797042847,1830,0.0003,0.029618316143751145
-0.20723273000000003,185,11840,1.0,1131,10,-0.014729949925094844,0.2,-1.8572594285011292,-0.001816021278500557,0.07841497659683228,0.006786771,0.015625,0.6112834811210632,1840,0.0003,0.04914353638887405
-0.19689846,186,11904,1.0,1132,10,-0.028100164700299503,0.2,-1.850497579574585,-0.029109081253409386,0.2585359811782837,0.019330874,0.103125,0.6094224452972412,1850,0.0003,0.02597593069076538
-0.20792219,187,11968,1.0,1132,10,-0.01222977340221405,0.2,-1.8451818585395814,-0.01746494323015213,0.15572386980056763,0.0060427533,0.0109375,0.6081074476242065,1860,0.0003,0.026327518559992314
-0.21521804,188,12032,1.0,1133,10,0.0028099559247493746,0.2,-1.8411329746246339,0.012729328125715256,-0.0008498430252075195,0.0012234347,0.0,0.6068782806396484,1870,0.0003,0.047921110317111014
-0.20396823,189,12096,1.0,1134,10,-0.004143415158614517,0.2,-1.8363162517547607,0.010173015296459198,0.15004515647888184,0.0062535414,0.034375,0.6050468683242798,1880,0.0003,0.032933689281344415
-0.22991586000000003,190,12160,1.0,1135,10,-0.005974366702139378,0.2,-1.8297675967216491,0.0044700875878334045,0.0924864411354065,0.0033443347,0.003125,0.6029928922653198,1890,0.0003,0.03474658504128456
-0.19799313999999996,191,12224,1.0,1136,10,-0.009595057740807534,0.2,-1.8231557488441468,-0.0024884678423404694,0.13691872358322144,0.0031571481,0.009375,0.6012308597564697,1900,0.0003,0.0347338642925024
-0.20762563,192,12288,1.0,1137,10,-0.012246097531169653,0.2,-1.817857825756073,-0.0004055239260196686,0.03988736867904663,0.0073617706,0.01875,0.599804162979126,1910,0.0003,0.0363841138780117
-0.21535612999999995,193,12352,1.0,1137,10,-0.00832537179812789,0.2,-1.8129426479339599,-0.0003910958766937256,0.24911963939666748,0.011464378,0.046875,0.5982120633125305,1920,0.0003,0.02434665020555258
-0.23446903000000002,194,12416,1.0,1137,10,-0.0050850633531808855,0.2,-1.80724036693573,0.0028863977640867233,0.23899036645889282,0.0047318833,0.0203125,0.5963255167007446,1930,0.0003,0.025130006670951843
-0.21768595000000002,195,12480,1.0,1138,10,-0.005108305718749762,0.2,-1.8004640460014343,0.0024394355714321136,0.2090936303138733,0.0025310991,0.0,0.5942902565002441,1940,0.0003,0.03787660971283913
-0.19324224999999998,196,12544,1.0,1138,11,-0.002587545569986105,0.2,-1.7936618447303772,0.0056560831144452095,0.142633855342865,0.0011127228,0.0,0.5922094583511353,1950,0.0003,0.03198588639497757
-0.19807086999999998,197,12608,1.0,1139,11,-0.006420840974897146,0.2,-1.7863713383674622,0.0037903618067502975,-0.008646011352539062,0.0035525504,0.0171875,0.5899639129638672,1960,0.0003,0.03201886303722858
-0.2121586,198,12672,1.0,1140,11,-0.008496835362166166,0.2,-1.7790876746177673,0.004279907792806625,0.14181047677993774,0.0039060134,0.0203125,0.588127851486206,1970,0.0003,0.034662910550832746
-0.21432359,199,12736,1.0,1141,11,-0.009056877437978983,0.2,-1.773269772529602,-0.003318832255899906,0.17180925607681274,0.0038530827,0.009375,0.5864272713661194,1980,0.0003,0.028395766392350197
-0.18874708,200,12800,1.0,1142,11,-0.020130865927785634,0.2,-1.7678840398788451,-0.022720875218510628,0.16534090042114258,0.016519748,0.0578125,0.5852234363555908,1990,0.0003,0.025040469132363796
-0.17616818,201,12864,1.0,1143,11,-0.004119883757084608,0.2,-1.7646215319633485,-0.001997079700231552,0.12093687057495117,0.0035547605,0.015625,0.5844719409942627,2000,0.0003,0.017037259973585607
-0.20457332,202,12928,1.0,1144,11,-0.0035452193580567835,0.2,-1.7618648171424867,-0.0003444189205765724,0.21175342798233032,0.003563458,0.003125,0.5834888219833374,2010,0.0003,0.025772924162447454
-0.20851778999999998,203,12992,1.0,1144,11,-0.005317443981766701,0.2,-1.757432222366333,0.009988712146878242,0.1384592056274414,0.008401273,0.040625,0.5818573236465454,2020,0.0003,0.033474859595298764
-0.22291746,204,13056,1.0,1145,11,-0.0077071207575500015,0.2,-1.7517601013183595,0.004718136042356491,0.04145592451095581,0.0016499544,0.0,0.5803571343421936,2030,0.0003,0.051293371617794035
-0.19886299999999996,205,13120,1.0,1146,11,-0.01138386521488428,0.2,-1.7468778252601624,-0.004227037541568279,0.10089361667633057,0.006979905,0.028125,0.5789563655853271,2040,0.0003,0.029548026248812677
-0.19423181999999997,206,13184,1.0,1147,11,-0.011028213426470757,0.2,-1.7417600870132446,-0.006850453093647957,0.08068197965621948,0.010954879,0.0328125,0.5773948431015015,2050,0.0003,0.031973715499043466
-0.21810228000000006,207,13248,1.0,1147,11,-0.001570884231477976,0.2,-1.7364712595939635,-0.006542902439832687,0.14948880672454834,0.0014525391,0.0,0.576027512550354,2060,0.0003,0.02300039567053318
-0.19692449999999997,208,13312,1.0,1148,11,3.2533518970012663e-05,0.2,-1.731584644317627,0.009882725775241852,0.13503974676132202,0.00035298988,0.0,0.5743361711502075,2070,0.0003,0.02888255175203085
-0.20879713000000003,209,13376,1.0,1149,11,-0.005225879326462746,0.2,-1.7250404834747315,0.00603762362152338,0.09349864721298218,0.0056283157,0.034375,0.5724201202392578,2080,0.0003,0.02774985060095787
-0.21009168,210,13440,1.0,1150,11,-0.0024274805560708045,0.2,-1.7188151240348817,0.007425995543599129,0.15703803300857544,0.0019437559,0.0,0.570641279220581,2090,0.0003,0.03099288884550333
-0.19547448999999997,211,13504,1.0,1150,11,-0.01628109999001026,0.2,-1.7125784277915954,8.633360266685486e-06,-0.08239078521728516,0.009558764,0.05,0.5689400434494019,2100,0.0003,0.04870097115635872
-0.19324819000000001,212,13568,1.0,1150,11,-0.00657681180164218,0.2,-1.7066391587257386,0.001722157932817936,0.1661089062690735,0.010486743,0.0296875,0.5672434568405151,2110,0.0003,0.027588790468871593
-0.19101538000000004,213,13632,1.0,1151,11,-0.005739583261311054,0.2,-1.7009620785713195,0.008113260380923748,0.21073204278945923,0.008243772,0.0453125,0.565903902053833,2120,0.0003,0.026359285414218902
-0.20798646,214,13696,1.0,1151,11,-0.031450909283012154,0.2,-1.6974331855773925,-0.04920639842748642,0.2013116478919983,0.01615604,0.0671875,0.5652533173561096,2130,0.0003,0.019898352213203907
-0.20237595,215,13760,1.0,1151,11,-0.010875046066939831,0.2,-1.6947785854339599,0.0033721700310707092,0.10632628202438354,0.018230071,0.1046875,0.5642352104187012,2140,0.0003,0.027856015600264072
-0.17954479999999998,216,13824,1.0,1152,11,-0.006489073671400547,0.2,-1.690471065044403,-0.0048765987157821655,0.1516554355621338,0.0032679792,0.00625,0.5628595352172852,2150,0.0003,0.020490570180118083
-0.18468901,217,13888,1.0,1153,12,-0.013006605301052332,0.2,-1.6856451511383057,-0.013092931360006332,-0.07587885856628418,0.004609843,0.0046875,0.5616189241409302,2160,0.0003,0.04162394367158413
-0.16685569,218,13952,1.0,1154,12,-0.005797135503962636,0.2,-1.6814418315887452,0.0046290201134979725,0.1369941234588623,0.0129455235,0.0640625,0.5603364706039429,2170,0.0003,0.02311731465160847
-0.16107482999999997,219,14016,1.0,1154,12,-0.007058995589613914,0.2,-1.6762762904167174,-0.010500550270080566,0.12158864736557007,0.0023431443,0.0015625,0.5587442517280579,2180,0.0003,0.01703683128580451
-0.20294493000000002,220,14080,1.0,1155,12,-0.022273368714377285,0.2,-1.6707897067070008,-0.0307721309363842,0.12697327136993408,0.010172738,0.04375,0.557365894317627,2190,0.0003,0.023231972754001618
-0.17805919000000003,221,14144,1.0,1155,12,0.005666042026132345,0.2,-1.666020154953003,0.01491369865834713,0.1810283660888672,0.0007127272,0.0,0.556093156337738,2200,0.0003,0.033412490598857404
-0.176063,222,14208,1.0,1156,12,-0.007639197912067175,0.2,-1.6611040592193604,0.0032102754339575768,0.0842546820640564,0.0055571357,0.028125,0.5544897317886353,2210,0.0003,0.03117957469075918
-0.19538566999999996,223,14272,1.0,1156,12,-0.020298918429762124,0.2,-1.6555079698562623,-0.024118414148688316,0.09526169300079346,0.010235564,0.028125,0.5531526803970337,2220,0.0003,0.03380318284034729
-0.20336649,224,14336,1.0,1156,12,-0.003859723266214132,0.2,-1.650711965560913,0.009978948161005974,0.11120820045471191,0.00540704,0.009375,0.5516747832298279,2230,0.0003,0.035192422568798065
-0.21023941999999998,225,14400,1.0,1157,12,-0.016497580148279668,0.2,-1.6451968789100646,-0.008484069257974625,0.04897826910018921,0.0065848306,0.01875,0.5502794981002808,2240,0.0003,0.039617407321929934
-0.21695144000000002,226,14464,1.0,1157,12,-0.003924183081835508,0.2,-1.64024920463562,0.0001378701999783516,0.1474933624267578,0.005334926,0.0015625,0.5488988757133484,2250,0.0003,0.02620842307806015
-0.16839966999999997,227,14528,1.0,1158,12,-0.0010848058387637137,0.2,-1.6353228092193604,0.006408607587218285,0.04140043258666992,0.0012908354,0.0,0.547661542892456,2260,0.0003,0.05699817538261413
-0.14984434,228,14592,1.0,1159,12,-0.003914944268763066,0.2,-1.630987775325775,0.003478825092315674,-0.002379179000854492,0.0042201085,0.009375,0.5464410781860352,2270,0.0003,0.03458149954676628
-0.18926816999999996,229,14656,1.0,1159,12,-0.016263145580887796,0.2,-1.6263339161872863,-0.017619362100958824,0.031331419944763184,0.008547112,0.021875,0.5451033115386963,2280,0.0003,0.028412686288356782
-0.14313730000000002,230,14720,1.0,1160,12,0.0035210369154810906,0.2,-1.6213581323623658,0.014109523966908455,0.06046265363693237,0.0005852636,0.0,0.5437546968460083,2290,0.0003,0.034106743335723874
-0.15860634999999998,231,14784,1.0,1160,12,-0.0008514388930052519,0.2,-1.616450297832489,0.0041174557991325855,0.02177220582962036,0.0014626309,0.0,0.5423761606216431,2300,0.0003,0.0236162219196558
-0.18481957999999998,232,14848,1.0,1161,12,-0.0028008426539599895,0.2,-1.611368191242218,0.0030394932255148888,0.12791883945465088,0.0012409845,0.0,0.5409984588623047,2310,0.0003,0.035683204606175425
-0.17067999999999997,233,14912,1.0,1162,12,-0.0034814937971532345,0.2,-1.606625747680664,0.008087188005447388,0.003125131130218506,0.006088364,0.015625,0.5398330688476562,2320,0.0003,0.04187241569161415
-0.1712346,234,14976,1.0,1163,12,-0.003708307072520256,0.2,-1.6019956469535828,0.007359737530350685,0.008707761764526367,0.0019375617,0.003125,0.5383015275001526,2330,0.0003,0.033519305288791656
-0.17030231999999998,235,15040,1.0,1163,12,-0.014210710022598504,0.2,-1.5960490107536316,-0.014980753883719444,0.11583828926086426,0.008594305,0.028125,0.5368345975875854,2340,0.0003,0.02554644923657179
-0.19643062,236,15104,1.0,1164,12,-0.007590320147573948,0.2,-1.5908417701721191,-0.0040911296382546425,0.15361082553863525,0.0068196673,0.0203125,0.5354312062263489,2350,0.0003,0.02462994996458292
-0.18868585,237,15168,1.0,1164,13,-0.013704155385494233,0.2,-1.5856658458709716,0.0023382268846035004,0.05873095989227295,0.011952135,0.0578125,0.5340861678123474,2360,0.0003,0.0390634048730135
-0.17189648,238,15232,1.0,1164,13,-0.013295826874673367,0.2,-1.5807933688163758,-0.010122936218976974,0.10329663753509521,0.0070764925,0.0140625,0.532757043838501,2370,0.0003,0.02857486456632614
-0.20176864000000003,239,15296,1.0,1165,13,-0.003762683551758528,0.2,-1.5758188605308532,-0.006845833733677864,0.0783013105392456,0.002759559,0.003125,0.5315309166908264,2380,0.0003,0.020521203614771368
-0.20286006000000004,240,15360,1.0,1165,13,0.0021540805231779815,0.2,-1.571634840965271,0.009577859193086624,0.005701124668121338,0.0006515272,0.0,0.5305271148681641,2390,0.0003,0.04244875907897949
-0.15906742999999998,241,15424,1.0,1166,13,-0.002398450253531337,0.2,-1.5676146268844604,0.013908745720982552,0.049802422523498535,0.0056008706,0.0265625,0.5293607711791992,2400,0.0003,0.03445881307125091
-0.19735741,242,15488,1.0,1167,13,-0.007547072786837816,0.2,-1.5628489971160888,-0.0024563269689679146,0.15458768606185913,0.0047023054,0.0125,0.5278705358505249,2410,0.0003,0.025532015971839427
-0.2074863,243,15552,1.0,1167,13,-0.009830940514802933,0.2,-1.5567547917366027,-0.00896577537059784,0.11307734251022339,0.0046600355,0.0046875,0.5263215899467468,2420,0.0003,0.03673666231334209
-0.17732075000000008,244,15616,1.0,1168,13,-0.016307004541158677,0.2,-1.5513941168785095,-0.006036883220076561,0.05831170082092285,0.015881747,0.1,0.5250940322875977,2430,0.0003,0.03420140780508518
-0.18909562000000002,245,15680,1.0,1168,13,-0.02736623603850603,0.2,-1.547405230998993,-0.05241953581571579,0.05731433629989624,0.008348448,0.0265625,0.5242607593536377,2440,0.0003,0.023985256254673005
-0.1573273,246,15744,1.0,1169,13,0.006717367097735405,0.2,-1.5444460749626159,0.02076954022049904,0.05135399103164673,0.0017557107,0.0,0.5234949588775635,2450,0.0003,0.04273358806967735
-0.16963343000000006,247,15808,1.0,1170,13,-0.011044471524655819,0.2,-1.541485607624054,-0.019391214475035667,0.034805893898010254,0.004011171,0.0015625,0.5227495431900024,2460,0.0003,0.020116074196994304
-0.16988921,248,15872,1.0,1170,13,-0.011002825293689966,0.2,-1.5385193824768066,-0.01566718891263008,0.15789496898651123,0.007631737,0.0265625,0.5218983292579651,2470,0.0003,0.027587107568979263
-0.14437784999999997,249,15936,1.0,1171,13,-0.004715170990675688,0.2,-1.534483289718628,-0.004828793928027153,0.15921252965927124,0.0029596211,0.0015625,0.5205609798431396,2480,0.0003,0.0184422155842185
-0.15685907,250,16000,1.0,1171,13,-0.01148415608331561,0.2,-1.5292976140975951,-0.013104349374771118,-0.10841047763824463,0.0043319324,0.00625,0.5193580389022827,2490,0.0003,0.030580263957381247
-0.18808701,251,16064,1.0,1172,13,-0.0018048228695988656,0.2,-1.5244749307632446,0.010274263098835945,0.12947112321853638,0.0044910014,0.009375,0.5178542137145996,2500,0.0003,0.028039003349840642
-0.17181793000000004,252,16128,1.0,1173,13,-0.006527692545205355,0.2,-1.5183907985687255,-0.004125036299228668,0.05400705337524414,0.0035184305,0.0015625,0.5163042545318604,2510,0.0003,0.030148701183497904
-0.17361462,253,16192,1.0,1173,13,-0.011906628357246518,0.2,-1.5124116778373717,-0.0048042237758636475,0.1363680362701416,0.014562524,0.065625,0.5147141218185425,2520,0.0003,0.031259214878082274
-0.19024280000000002,254,16256,1.0,1174,13,-0.0044963871594518425,0.2,-1.5059175372123719,0.005758460611104965,0.04802119731903076,0.0023396742,0.0015625,0.5129345059394836,2530,0.0003,0.04230351448059082
-0.18018447999999998,255,16320,1.0,1174,13,-0.030496066622436046,0.2,-1.4994779825210571,-0.017477761954069138,0.010676443576812744,0.024250766,0.134375,0.5115139484405518,2540,0.0003,0.04358924552798271
-0.17532927,256,16384,1.0,1175,13,-0.005166074167937041,0.2,-1.4939587116241455,0.0017721494659781456,0.09002149105072021,0.0032715686,0.0,0.5100103616714478,2550,0.0003,0.02816531378775835
-0.18029581,257,16448,1.0,1175,13,-0.002547471784055233,0.2,-1.4878703594207763,0.006742604076862335,0.04678589105606079,0.0011196956,0.0,0.5084511041641235,2560,0.0003,0.03992626816034317
-0.21093569,258,16512,1.0,1176,14,-0.028597662039101125,0.2,-1.482169222831726,-0.025103216990828514,0.01165008544921875,0.018915612,0.103125,0.5071243047714233,2570,0.0003,0.0350912120193243
-0.17272321999999996,259,16576,1.0,1177,14,-0.0031543475575745105,0.2,-1.4769203305244445,0.005304919555783272,0.14382404088974,0.0015923548,0.0,0.5057557821273804,2580,0.0003,0.03829820491373539
-0.15072914,260,16640,1.0,1177,14,0.0011167731136083603,0.2,-1.4711961269378662,0.010834140703082085,-0.008223176002502441,8.361228e-05,0.0,0.5041514039039612,2590,0.0003,0.03079710155725479
-0.18018893999999996,261,16704,1.0,1178,14,-0.010963558219373226,0.2,-1.4646010160446168,-0.00037045497447252274,0.03438466787338257,0.009645514,0.0421875,0.5024327039718628,2600,0.0003,0.029393792152404785
-0.19738978999999998,262,16768,1.0,1179,14,-0.003227253584191203,0.2,-1.4575567483901977,0.006986692547798157,0.10293704271316528,0.001432321,0.0,0.5005412101745605,2610,0.0003,0.031203327886760234
-0.19675377000000002,263,16832,1.0,1179,14,-0.023459376581013203,0.2,-1.4503747344017028,-0.019467351958155632,0.06496560573577881,0.014037563,0.0671875,0.4990020990371704,2620,0.0003,0.034769217297434804
-0.16849456,264,16896,1.0,1180,14,-0.011197264399379491,0.2,-1.4450440406799316,0.003990232944488525,-0.0099869966506958,0.0061477553,0.0359375,0.4978633522987366,2630,0.0003,0.03814125061035156
-0.19934557999999997,265,16960,1.0,1180,14,-0.010175662487745285,0.2,-1.4408881545066834,-0.008884843438863754,0.11495405435562134,0.008316053,0.0234375,0.496846079826355,2640,0.0003,0.02588400635868311
-0.19302056999999997,266,17024,1.0,1181,14,-0.003620519069954753,0.2,-1.4359050035476684,0.008562730625271797,0.061062633991241455,0.003007098,0.0046875,0.49525296688079834,2650,0.0003,0.035441355779767036
-0.17451703999999998,267,17088,1.0,1182,14,-0.003939744271337986,0.2,-1.4290749788284303,0.004777748137712479,0.08197695016860962,0.0018438622,0.0,0.4935963451862335,2660,0.0003,0.030795875936746597
-0.18183565000000002,268,17152,1.0,1182,14,-0.0023285049945116045,0.2,-1.4222010374069214,0.004248257726430893,0.1357893943786621,0.001150257,0.0,0.4917451739311218,2670,0.0003,0.020985865592956544
-0.15998448,269,17216,1.0,1182,14,-0.006271497532725334,0.2,-1.4144896149635315,-0.003843630664050579,0.15479165315628052,0.0024311552,0.0,0.4899072051048279,2680,0.0003,0.021833856403827668
