rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/iterations,time/fps,time/time_elapsed,train/policy_gradient_loss,train/std,train/approx_kl,train/learning_rate,train/entropy_loss,train/value_loss,train/explained_variance,train/n_updates,train/clip_fraction,train/clip_range,train/loss
-0.18955792999999999,1.0,12992,203,1195,10,-0.001617668569087982,0.5858352184295654,0.004113932,0.0003,-1.7701762914657593,0.03497014418244362,0.08435100317001343,2020,0.015625,0.2,0.011428935453295708
-0.20987519000000002,1.0,13056,204,1195,10,-0.0015766334254294634,0.5839828252792358,0.0012454279,0.0003,-1.7654252529144288,0.026975717395544052,0.08672618865966797,2030,0.0,0.2,0.009649910032749176
-0.23424724000000002,1.0,13120,205,1195,10,-0.0056595074944198135,0.5820424556732178,0.0028358316,0.0003,-1.7584878206253052,0.02545882612466812,0.24121057987213135,2040,0.0015625,0.2,-0.0021639084443449974
-0.21761077000000004,1.0,13184,206,1195,11,-0.021057211607694627,0.5804274082183838,0.011108199,0.0003,-1.7523930430412293,0.045856792107224466,-0.013679981231689453,2050,0.0640625,0.2,-0.006221624091267586
-0.2315378,1.0,13248,207,1195,11,-0.0034868860617280006,0.5784900188446045,0.00344156,0.0003,-1.7465386629104613,0.028667612187564372,0.13600260019302368,2060,0.0046875,0.2,0.005793286487460136
-0.23525264,1.0,13312,208,1195,11,-0.019175977725535632,0.5767765045166016,0.014191329,0.0003,-1.7398346066474915,0.038142986968159674,0.08893465995788574,2070,0.10625,0.2,-0.004002360627055168
-0.19347697999999997,1.0,13376,209,1195,11,-0.014011891279369592,0.5753838419914246,0.0157468,0.0003,-1.734731423854828,0.02282004673033953,0.15044015645980835,2080,0.0609375,0.2,-0.012658476829528809
-0.19937836,1.0,13440,210,1195,11,-0.017475647665560246,0.5739364624023438,0.017303998,0.0003,-1.7296450853347778,0.028932804055511952,0.04871028661727905,2090,0.0828125,0.2,-0.01216601300984621
-0.20446767999999998,1.0,13504,211,1195,11,-0.0002571036107838154,0.5723745226860046,0.0004161466,0.0003,-1.7246406555175782,0.043706309795379636,0.10971570014953613,2100,0.0,0.2,0.01522611454129219
-0.17971001999999994,1.0,13568,212,1195,11,-0.0008779888972640038,0.5707018375396729,0.00051642396,0.0003,-1.7189086556434632,0.04231820367276669,0.05850183963775635,2110,0.0,0.2,0.01509554497897625
-0.19952451,1.0,13632,213,1195,11,-0.0018207277171313763,0.5691874027252197,0.0009975564,0.0003,-1.7132991552352905,0.027949650213122366,0.027522385120391846,2120,0.0,0.2,0.0011303965002298355
-0.1971698,1.0,13696,214,1195,11,-0.002561277709901333,0.5677444934844971,0.0033426788,0.0003,-1.7081662774086,0.0414544902741909,0.07389360666275024,2130,0.0,0.2,0.008734483271837234
-0.21091147999999996,1.0,13760,215,1195,11,-0.0019068000838160515,0.5659449100494385,0.001903303,0.0003,-1.7026802539825439,0.026512582786381245,0.1548093557357788,2140,0.0,0.2,0.008747798390686512
-0.21328862,1.0,13824,216,1196,11,-0.003829023614525795,0.5638971924781799,0.0012448048,0.0003,-1.6958888292312622,0.03204955086112023,0.12852102518081665,2150,0.0,0.2,0.005412071943283081
-0.19237616,1.0,13888,217,1196,11,-0.010384925454854966,0.5621191263198853,0.014503614,0.0003,-1.6889703035354615,0.024746053479611875,0.17548435926437378,2160,0.0703125,0.2,-0.005119321867823601
-0.18132338,1.0,13952,218,1196,11,-0.005375610105693341,0.5605789422988892,0.0030760234,0.0003,-1.6830963015556335,0.03490891382098198,-0.025321006774902344,2170,0.003125,0.2,0.0031901299953460693
-0.17940649,1.0,14016,219,1197,11,-0.008179565984755754,0.5588939189910889,0.007494624,0.0003,-1.6775356888771058,0.025417605973780157,0.1308804750442505,2180,0.01875,0.2,-0.006398271769285202
-0.21224426999999998,1.0,14080,220,1197,11,-0.009855060884729028,0.5573011636734009,0.011468189,0.0003,-1.6714370608329774,0.03306780979037285,-0.010544776916503906,2190,0.0625,0.2,0.006763765588402748
-0.18827415000000006,1.0,14144,221,1197,11,-0.009378227312117815,0.5559875965118408,0.004105893,0.0003,-1.6663378715515136,0.025515313632786273,0.1782395839691162,2200,0.0078125,0.2,-0.008876677602529526
-0.17251296000000005,1.0,14208,222,1197,11,-0.03241568394005299,0.5550314784049988,0.015868058,0.0003,-1.6619954228401184,0.01886020228266716,0.14129656553268433,2210,0.071875,0.2,-0.053774185478687286
-0.20738747,1.0,14272,223,1197,11,-0.004863341059535742,0.5536220073699951,0.012527018,0.0003,-1.658222758769989,0.028225715458393096,0.04467594623565674,2220,0.08125,0.2,0.009483969770371914
-0.18374089999999998,1.0,14336,224,1197,11,-0.005877746641635895,0.5520205497741699,0.0036293743,0.0003,-1.6525423526763916,0.04316556453704834,0.018528878688812256,2230,0.0078125,0.2,0.01022222451865673
-0.18305877999999998,1.0,14400,225,1197,12,-0.008772702049463987,0.5505320429801941,0.0042999936,0.0003,-1.6469427704811097,0.023731281980872154,0.14243465662002563,2240,0.00625,0.2,-0.010211115702986717
-0.19288765000000002,1.0,14464,226,1197,12,-0.004366278927773237,0.5486572980880737,0.004038916,0.0003,-1.6410964131355286,0.03419255055487156,0.16280299425125122,2250,0.0,0.2,0.006015464663505554
-0.21807686000000004,1.0,14528,227,1197,12,-0.005599859403446317,0.5469652414321899,0.0054904027,0.0003,-1.6342244744300842,0.03476087898015976,0.05368703603744507,2260,0.009375,0.2,-0.0032177716493606567
