rollout/ep_len_mean,time/iterations,time/total_timesteps,rollout/ep_rew_mean,time/fps,time/time_elapsed,train/clip_range,train/policy_gradient_loss,train/explained_variance,train/std,train/clip_fraction,train/entropy_loss,train/n_updates,train/loss,train/approx_kl,train/value_loss,train/learning_rate
1.0,136,8704,-0.22108124999999998,1235,7,0.2,-0.012136333994567395,0.0841759443283081,0.7187237739562988,0.0265625,-2.1810670852661134,1350,0.000294514000415802,0.0059140585,0.04183782897889614,0.0003
1.0,137,8768,-0.2117277,1235,7,0.2,-0.011038804985582828,0.08296048641204834,0.7164499759674072,0.0125,-2.174021100997925,1360,-0.0033465735614299774,0.0053126765,0.034061117097735405,0.0003
1.0,138,8832,-0.20859588,1235,7,0.2,-0.01156701948493719,0.03266465663909912,0.7140244245529175,0.0109375,-2.167668271064758,1370,0.004197712987661362,0.0042803055,0.04842506125569344,0.0003
1.0,139,8896,-0.21740189,1235,7,0.2,-0.007993354834616185,0.06547170877456665,0.7115305662155151,0.003125,-2.160679483413696,1380,-0.0031585851684212685,0.002655481,0.029252244532108305,0.0003
1.0,140,8960,-0.19705893,1235,7,0.2,-0.010085803270339967,0.07856285572052002,0.7097293138504028,0.0265625,-2.1543869256973265,1390,-0.007104162126779556,0.007960965,0.03905455023050308,0.0003
1.0,141,9024,-0.23353081999999997,1235,7,0.2,0.001385762169957161,0.26996809244155884,0.7081924676895142,0.0,-2.1498413562774656,1400,0.005711874924600124,0.0008836044,0.018072212301194667,0.0003
1.0,142,9088,-0.23328344,1234,7,0.2,-0.0016669922508299351,0.10606801509857178,0.7064064741134644,0.0,-2.1451912403106688,1410,0.014414602890610695,0.0012709675,0.04136775843799114,0.0003
1.0,143,9152,-0.24460939,1234,7,0.2,-0.001683907164260745,0.19333946704864502,0.7040008306503296,0.0,-2.1393660068511964,1420,0.010803721845149994,0.00044205599,0.03111684676259756,0.0003
1.0,144,9216,-0.23433161000000005,1233,7,0.2,-0.0030806795693933964,0.0696226954460144,0.701885461807251,0.0,-2.1324790954589843,1430,0.011627783998847008,0.0014466606,0.0402553591877222,0.0003
1.0,145,9280,-0.18416045999999997,1234,7,0.2,-0.016675379127264023,0.1284576654434204,0.7002517580986023,0.040625,-2.127185320854187,1440,-0.008352810516953468,0.011910926,0.0350105594843626,0.0003
1.0,146,9344,-0.20280785999999998,1233,7,0.2,-0.015582038648426532,0.10363608598709106,0.699134349822998,0.0125,-2.1228790521621703,1450,-0.03249179199337959,0.0066376887,0.022765862569212914,0.0003
1.0,147,9408,-0.19770281,1234,7,0.2,-0.017715211678296327,0.007678687572479248,0.6980648636817932,0.1421875,-2.120035266876221,1460,-0.0043375324457883835,0.021143518,0.03643270097672939,0.0003
1.0,148,9472,-0.22266659000000005,1234,7,0.2,-0.016192392446100712,0.06585425138473511,0.6965299844741821,0.0234375,-2.116380500793457,1470,-0.012278173118829727,0.008410972,0.03291485048830509,0.0003
1.0,149,9536,-0.23027324000000005,1234,7,0.2,0.0012473680078983306,0.09553837776184082,0.6947914361953735,0.0,-2.111541771888733,1480,0.013273386284708977,0.00018910039,0.03378501795232296,0.0003
1.0,150,9600,-0.23277752000000007,1233,7,0.2,-0.017611375730484723,0.12942475080490112,0.6932854652404785,0.0640625,-2.1067526817321776,1490,-0.01634245738387108,0.01549898,0.02280930019915104,0.0003
1.0,151,9664,-0.18646963999999996,1233,7,0.2,-0.005799537897109986,0.07003283500671387,0.6917898654937744,0.025,-2.1024104356765747,1500,0.00895824283361435,0.007875974,0.034256210550665855,0.0003
1.0,152,9728,-0.20591813999999997,1234,7,0.2,-0.004844418540596962,0.10942429304122925,0.6905768513679504,0.0,-2.098386263847351,1510,-0.005806641653180122,0.0005534049,0.02751382887363434,0.0003
1.0,153,9792,-0.20060388999999998,1233,7,0.2,-0.023041948303580286,0.12794440984725952,0.6890190839767456,0.0546875,-2.0946813821792603,1520,-0.024122070521116257,0.015855206,0.030323831550776958,0.0003
1.0,154,9856,-0.24652438,1233,7,0.2,-0.0021116831339895725,0.2296176552772522,0.6870434284210205,0.00625,-2.08933424949646,1530,0.005027923732995987,0.0041561862,0.021179527416825293,0.0003
1.0,155,9920,-0.27490002,1233,8,0.2,-0.012885823100805282,-0.0029076337814331055,0.6856265068054199,0.0015625,-2.0841999530792235,1540,-0.00842885859310627,0.002336,0.04956839382648468,0.0003
1.0,156,9984,-0.21504876000000003,1233,8,0.2,-0.017270401958376168,0.19486534595489502,0.684320330619812,0.0171875,-2.080326294898987,1550,-0.027937958016991615,0.00986519,0.03441763296723366,0.0003
1.0,157,10048,-0.18977355999999998,1233,8,0.2,-0.007713328115642071,0.17432266473770142,0.6824227571487427,0.15,-2.075797700881958,1560,0.007987498305737972,0.020215448,0.028676340728998183,0.0003
1.0,158,10112,-0.19347439000000002,1233,8,0.2,-0.008880881778895854,0.20818090438842773,0.6804038286209106,0.01875,-2.0700546741485595,1570,-0.0021106405183672905,0.007938231,0.031401803530752656,0.0003
1.0,159,10176,-0.20385640999999996,1233,8,0.2,-0.008448762260377407,0.062599778175354,0.6789337396621704,0.009375,-2.0646119594573973,1580,-0.008197125047445297,0.005616219,0.03422323912382126,0.0003
1.0,160,10240,-0.20702701000000004,1232,8,0.2,0.007068823277950287,0.07167792320251465,0.6776352524757385,0.0,-2.060727858543396,1590,0.017550772055983543,0.00011551846,0.036799202859401706,0.0003
1.0,161,10304,-0.22382632000000005,1231,8,0.2,-0.002635522931814194,0.16743558645248413,0.6758850812911987,0.0,-2.0563225507736207,1600,0.0037376023828983307,0.0017415714,0.024367166310548784,0.0003
1.0,162,10368,-0.18391989000000003,1232,8,0.2,-0.0015660260803997516,0.11971426010131836,0.6735910177230835,0.0,-2.0503918409347532,1610,0.008647303096950054,0.0017088316,0.02476014643907547,0.0003
1.0,163,10432,-0.18862872,1232,8,0.2,-0.0013027333654463292,0.1497565507888794,0.6711452007293701,0.0,-2.0432043790817263,1620,0.007678472436964512,0.0005080709,0.023677923530340195,0.0003
1.0,164,10496,-0.21774877,1233,8,0.2,-0.014274172484874725,0.17108315229415894,0.6691741347312927,0.00625,-2.0363122701644896,1630,-0.020513398572802544,0.0049151126,0.0311899334192276,0.0003
1.0,165,10560,-0.22216127,1233,8,0.2,-0.002830426953732967,0.08576345443725586,0.6676504611968994,0.0265625,-2.030954694747925,1640,0.01012500748038292,0.0038723228,0.028186023235321045,0.0003
1.0,166,10624,-0.21155881,1233,8,0.2,-0.018764295941218735,0.18815374374389648,0.666629433631897,0.0859375,-2.027101421356201,1650,-0.014576531946659088,0.017277727,0.029865721240639687,0.0003
1.0,167,10688,-0.20770806999999997,1233,8,0.2,-0.004902927344664932,0.06971919536590576,0.6657283306121826,0.0203125,-2.0241645097732546,1660,0.005955100059509277,0.0070126913,0.03705213256180286,0.0003
1.0,168,10752,-0.20511337999999996,1233,8,0.2,0.0015495690517127515,0.22570878267288208,0.6643736362457275,0.0,-2.021030855178833,1670,0.010194161906838417,0.000320971,0.023271572776138783,0.0003
1.0,169,10816,-0.20636506999999996,1234,8,0.2,-0.007278375676833093,0.10553902387619019,0.6627832651138306,0.0,-2.016365313529968,1680,-7.085874676704407e-05,0.002310519,0.0358937468379736,0.0003
1.0,170,10880,-0.23019693,1234,8,0.2,0.0023477395065128804,0.0031121373176574707,0.6611891984939575,0.0,-2.0114988565444945,1690,0.014147348701953888,0.0001596706,0.03692578412592411,0.0003
1.0,171,10944,-0.21665335000000002,1234,8,0.2,-0.0023987315595149993,0.14449769258499146,0.6596834659576416,0.00625,-2.0067412853240967,1700,0.009700274094939232,0.003806267,0.03260649964213371,0.0003
1.0,172,11008,-0.21824850999999998,1235,8,0.2,-0.0011721658520400524,0.12230998277664185,0.6576017141342163,0.0,-2.0015572547912597,1710,0.008902463130652905,0.00077299774,0.024853342771530153,0.0003
1.0,173,11072,-0.20909151999999998,1235,8,0.2,-0.008837138302624226,0.17608356475830078,0.6554466485977173,0.0375,-1.9947260737419128,1720,0.0012640412896871567,0.010518494,0.03840677626430988,0.0003
1.0,174,11136,-0.22497188999999998,1234,9,0.2,-0.0028981521725654604,0.09926491975784302,0.6536802053451538,0.0,-1.9885417342185974,1730,-0.0004273485392332077,0.0016350951,0.036110926419496536,0.0003
1.0,175,11200,-0.22465339,1233,9,0.2,-0.007798987254500389,0.1865403652191162,0.6517813205718994,0.0109375,-1.9832292437553405,1740,-0.0009185988456010818,0.0049901456,0.032937869802117346,0.0003
1.0,176,11264,-0.19653547999999998,1233,9,0.2,-0.019547690637409687,0.16848528385162354,0.6500245928764343,0.0796875,-1.9773807048797607,1750,-0.01562567427754402,0.016341446,0.028244722820818424,0.0003
1.0,177,11328,-0.19973150999999997,1232,9,0.2,-0.005939735658466816,0.2679519057273865,0.6477628350257874,0.00625,-1.9717061161994933,1760,-0.0010471921414136887,0.003299429,0.020114673487842082,0.0003
1.0,178,11392,-0.20703405999999996,1232,9,0.2,-0.011670074239373208,0.13627594709396362,0.6454604268074036,0.0234375,-1.9643234729766845,1770,-0.013517476618289948,0.007892656,0.02142497431486845,0.0003
1.0,179,11456,-0.23325370999999998,1233,9,0.2,-0.017438830342143774,0.05171257257461548,0.6435765027999878,0.0390625,-1.957880163192749,1780,-0.01596917398273945,0.011562629,0.036103112250566484,0.0003
1.0,180,11520,-0.20756028000000004,1232,9,0.2,-0.001275264471769333,0.17832046747207642,0.6416314840316772,0.0046875,-1.9521249055862426,1790,0.011527370661497116,0.0015323833,0.0328346811234951,0.0003
1.0,181,11584,-0.16718478999999997,1232,9,0.2,-0.013678124640136957,0.2584378719329834,0.6400917768478394,0.0390625,-1.9464192032814025,1800,-0.01668815314769745,0.009158873,0.020208465121686458,0.0003
1.0,182,11648,-0.16691631000000004,1233,9,0.2,0.0035959819331765177,0.1759887933731079,0.6384055614471436,0.0,-1.9415379643440247,1810,0.013703626580536366,0.0004493734,0.029956505820155143,0.0003
1.0,183,11712,-0.1989192,1234,9,0.2,-0.0030161866918206213,0.1750742793083191,0.6366231441497803,0.0,-1.9360530376434326,1820,-0.0010459162294864655,0.0010082042,0.016699518635869028,0.0003
1.0,184,11776,-0.21229752999999998,1234,9,0.2,-0.0045032743364572525,0.1362507939338684,0.6351490020751953,0.0,-1.9306737899780273,1830,0.0026574265211820602,0.0013134619,0.03127411399036646,0.0003
1.0,185,11840,-0.21372827,1234,9,0.2,-0.005656973924487829,0.1513482928276062,0.6333624124526978,0.0046875,-1.925783908367157,1840,-0.00021052639931440353,0.00469778,0.025592156499624253,0.0003
1.0,186,11904,-0.21066580000000001,1235,9,0.2,-0.00521251130849123,-0.029989123344421387,0.6313605904579163,0.0015625,-1.9195827126502991,1850,0.006047921255230904,0.0013455516,0.04117620140314102,0.0003
1.0,187,11968,-0.20719017999999997,1235,9,0.2,-0.005324872769415378,0.07773697376251221,0.6294291019439697,0.0109375,-1.9133069157600402,1860,0.00791085883975029,0.002815959,0.03247221633791923,0.0003
1.0,188,12032,-0.23632455000000005,1235,9,0.2,-0.00539285596460104,0.08527261018753052,0.6279962658882141,0.0,-1.9078867316246033,1870,-0.0020629391074180603,0.0026249252,0.03809138983488083,0.0003
1.0,189,12096,-0.26045309,1236,9,0.2,-0.004673147294670344,0.12401998043060303,0.6263841390609741,0.09375,-1.9032572507858276,1880,0.012529369443655014,0.008338428,0.03811124041676521,0.0003
1.0,190,12160,-0.20404923999999997,1236,9,0.2,-0.007804661709815264,0.21322345733642578,0.6249696016311646,0.003125,-1.8982370138168334,1890,-0.005662297829985619,0.0021789186,0.02984181437641382,0.0003
1.0,191,12224,-0.17675530000000003,1235,9,0.2,-0.0028764009475708008,0.010184645652770996,0.6235820651054382,0.00625,-1.8937817335128784,1900,0.0062429700046777725,0.0040157465,0.035914409160614016,0.0003
1.0,192,12288,-0.19182084999999996,1236,9,0.2,-0.003011612221598625,0.20558381080627441,0.6217228174209595,0.0109375,-1.888691532611847,1910,0.004940532147884369,0.005175204,0.024640823900699615,0.0003
1.0,193,12352,-0.22137553999999998,1236,9,0.2,-0.009642652608454228,0.16624248027801514,0.6199126243591309,0.0078125,-1.882374346256256,1920,-0.010424699634313583,0.003651456,0.021570338122546672,0.0003
1.0,194,12416,-0.22867087999999997,1236,10,0.2,-0.006336437771096826,0.18433493375778198,0.6181037425994873,0.034375,-1.8766080856323242,1930,0.007642863318324089,0.008774813,0.040755168348550794,0.0003
1.0,195,12480,-0.20436899999999994,1236,10,0.2,-0.00035499222576618195,0.12229138612747192,0.6161901950836182,0.0,-1.8705714464187622,1940,0.012776050716638565,0.00045356154,0.0327793775126338,0.0003
1.0,196,12544,-0.21480520999999997,1237,10,0.2,-0.010948721878230571,0.04943948984146118,0.6144187450408936,0.00625,-1.8643670439720155,1950,-0.003975780680775642,0.0028037382,0.03369699418544769,0.0003
1.0,197,12608,-0.20116199999999998,1237,10,0.2,-0.00943998321890831,0.11571413278579712,0.6129613518714905,0.0390625,-1.858927571773529,1960,-0.004066627472639084,0.010537319,0.02648349665105343,0.0003
1.0,198,12672,-0.20487930999999995,1238,10,0.2,-0.002572588063776493,0.27042150497436523,0.6114246845245361,0.00625,-1.8541200637817383,1970,0.004341918043792248,0.003928055,0.024180264584720133,0.0003
1.0,199,12736,-0.18074414,1238,10,0.2,-0.016662907041609287,0.20477521419525146,0.6100408434867859,0.078125,-1.8491691470146179,1980,-0.01691000536084175,0.015976187,0.02620000224560499,0.0003
1.0,200,12800,-0.17814540999999998,1238,10,0.2,-0.016955218371003868,0.31648045778274536,0.6089385747909546,0.0828125,-1.8450796604156494,1990,-0.013187890872359276,0.013822119,0.019947756826877595,0.0003
1.0,201,12864,-0.20569471,1238,10,0.2,-0.014123782329261304,0.1677364706993103,0.6076271533966064,0.0359375,-1.8413886308670044,2000,-0.015951240435242653,0.007888184,0.019608110003173352,0.0003
1.0,202,12928,-0.19632707000000005,1238,10,0.2,-0.0030263781547546385,0.23906266689300537,0.6057970523834229,0.0,-1.8362456560134888,2010,0.0064360592514276505,0.003852046,0.03103140201419592,0.0003
1.0,203,12992,-0.18452917,1238,10,0.2,-0.002220943057909608,0.11313295364379883,0.6037960052490234,0.00625,-1.8299189805984497,2020,0.008916737511754036,0.0021216422,0.037578032538294795,0.0003
1.0,204,13056,-0.21124779999999999,1238,10,0.2,-0.005561414919793606,-0.010361909866333008,0.6014244556427002,0.0328125,-1.822881317138672,2030,0.01013231836259365,0.0077926507,0.03972945660352707,0.0003
1.0,205,13120,-0.21136158,1238,10,0.2,-0.005895841121673584,0.21010130643844604,0.5991259217262268,0.0,-1.8149449586868287,2040,0.0026463493704795837,0.0017728927,0.03674497529864311,0.0003
1.0,206,13184,-0.19227436999999997,1238,10,0.2,-0.00024861739948391917,0.13258183002471924,0.5968514084815979,0.0,-1.8074621319770814,2050,0.010627400130033493,0.0004197443,0.033209674060344696,0.0003
1.0,207,13248,-0.17406469000000002,1239,10,0.2,-0.004442356107756495,0.056172728538513184,0.5949164628982544,0.0,-1.8001744627952576,2060,0.00022370368242263794,0.0009947866,0.03496570214629173,0.0003
1.0,208,13312,-0.16992894,1239,10,0.2,-0.017904984205961226,0.0009434223175048828,0.5936752557754517,0.05,-1.7946512341499328,2070,-0.007748806849122047,0.009834046,0.03482524082064629,0.0003
1.0,209,13376,-0.21366992000000004,1239,10,0.2,-0.008429550239816308,0.0499873161315918,0.5924367904663086,0.0109375,-1.790772294998169,2080,0.004881825298070908,0.003585319,0.037120652943849565,0.0003
1.0,210,13440,-0.19790181999999998,1239,10,0.2,-0.011954112118110061,0.025688648223876953,0.590722918510437,0.015625,-1.7857815504074097,2090,-0.0015071835368871689,0.0067227716,0.04763392545282841,0.0003
1.0,211,13504,-0.16911632999999998,1239,10,0.2,-0.0013474145904183387,0.20776724815368652,0.5889788866043091,0.0,-1.7798163175582886,2100,0.005200999788939953,0.0011270791,0.023380886763334274,0.0003
1.0,212,13568,-0.16989973000000003,1239,10,0.2,-0.023771565593779086,-0.0031061172485351562,0.5876031517982483,0.034375,-1.7744398593902588,2110,-0.03384064510464668,0.009304567,0.02422026004642248,0.0003
1.0,213,13632,-0.21638360999999995,1239,10,0.2,-0.009776527527719736,0.008787453174591064,0.5863329768180847,0.03125,-1.769967007637024,2120,-0.008780868723988533,0.0075315833,0.034108984470367434,0.0003
1.0,214,13696,-0.21215383999999995,1239,11,0.2,-0.0031283639371395113,0.14298909902572632,0.5851446986198425,0.0,-1.7656972885131836,2130,-0.009937050752341747,0.0017115492,0.02483221422880888,0.0003
1.0,215,13760,-0.18218615000000005,1239,11,0.2,-0.007839082647114992,-0.15545213222503662,0.5840279459953308,0.0140625,-1.761712098121643,2140,0.0036888178437948227,0.0052655926,0.04246569313108921,0.0003
1.0,216,13824,-0.17936701000000002,1239,11,0.2,-0.007505079777911305,0.20448154211044312,0.5824161767959595,0.0328125,-1.7572468996047974,2150,6.5632164478302e-05,0.008036021,0.02752731516957283,0.0003
1.0,217,13888,-0.18190468000000007,1239,11,0.2,-0.0016164086759090424,0.09936654567718506,0.5809711813926697,0.0,-1.7516138553619385,2160,0.0032652588561177254,0.0005082218,0.02455747649073601,0.0003
1.0,218,13952,-0.16298891000000001,1240,11,0.2,-0.012180276960134507,0.10727524757385254,0.5797806978225708,0.0984375,-1.747314441204071,2170,-0.0025516897439956665,0.0168287,0.024503658711910247,0.0003
1.0,219,14016,-0.18442209999999995,1239,11,0.2,-0.01580115593969822,0.10331988334655762,0.5785732269287109,0.0375,-1.743255579471588,2180,-0.022636014968156815,0.009196145,0.019606660678982736,0.0003
1.0,220,14080,-0.16941402,1240,11,0.2,-0.0059274578467011455,0.17404454946517944,0.576759397983551,0.00625,-1.7383761048316955,2190,0.0013939058408141136,0.004133015,0.02658450845628977,0.0003
1.0,221,14144,-0.17547400000000002,1240,11,0.2,-0.008057849295437337,0.06500113010406494,0.5746147632598877,0.0140625,-1.731475865840912,2200,-0.004516099579632282,0.004691516,0.022259220108389856,0.0003
1.0,222,14208,-0.17899473999999999,1240,11,0.2,-0.004115360416471958,0.010978996753692627,0.5728988647460938,0.0046875,-1.7244555950164795,2210,0.005214959383010864,0.0048449673,0.04963292516767979,0.0003
1.0,223,14272,-0.22781491000000004,1240,11,0.2,-0.0015355763025581837,0.09643679857254028,0.571291446685791,0.0046875,-1.718980848789215,2220,0.013782191090285778,0.002733768,0.04329970963299275,0.0003
1.0,224,14336,-0.21792504000000001,1240,11,0.2,-0.017582125775516034,0.17183607816696167,0.5698586106300354,0.0203125,-1.7135831832885742,2230,-0.019314350560307503,0.007850428,0.034040069580078124,0.0003
1.0,225,14400,-0.1742341,1241,11,0.2,-0.0012090380769222975,0.08151763677597046,0.568124532699585,0.0,-1.708242952823639,2240,0.005369901657104492,0.0012352262,0.03344331160187721,0.0003
1.0,226,14464,-0.17881408000000001,1241,11,0.2,-0.0037254422903060915,0.13243967294692993,0.5664291381835938,0.0,-1.7020734906196595,2250,-0.0050346339121460915,0.002236018,0.02949474398046732,0.0003
1.0,227,14528,-0.18794855,1242,11,0.2,-0.0016993828117847442,0.07557076215744019,0.5646854639053345,0.0078125,-1.6962085127830506,2260,0.007187974639236927,0.002058411,0.03750280663371086,0.0003
1.0,228,14592,-0.16038875,1242,11,0.2,-0.008413922600448131,0.046960413455963135,0.5630441308021545,0.0125,-1.6901090502738954,2270,0.002632398158311844,0.0046171527,0.0342093113809824,0.0003
1.0,229,14656,-0.17779939000000003,1243,11,0.2,-0.007688523735851049,0.061761677265167236,0.561614990234375,0.0234375,-1.6847630977630614,2280,-0.004998200573027134,0.007095075,0.019811155647039412,0.0003
1.0,230,14720,-0.20489358,1243,11,0.2,-0.009620839823037386,0.2504153251647949,0.5601781606674194,0.08125,-1.679641854763031,2290,-0.004768530838191509,0.018800728,0.020450051315128802,0.0003
1.0,231,14784,-0.21014898999999995,1243,11,0.2,-0.011965768504887819,0.1378154158592224,0.5591655969619751,0.0015625,-1.6749428868293763,2300,-0.01991347409784794,0.005233489,0.02993430495262146,0.0003
1.0,232,14848,-0.18567689999999998,1243,11,0.2,-0.007826823368668556,0.13695240020751953,0.558066725730896,0.0921875,-1.67147536277771,2310,0.006780002266168594,0.015134619,0.025727743841707708,0.0003
1.0,233,14912,-0.18968068,1244,11,0.2,-0.007074305485002696,0.18578165769577026,0.5567417144775391,0.0265625,-1.667229461669922,2320,-0.0017198026180267334,0.008009744,0.026698058098554613,0.0003
1.0,234,14976,-0.20078865000000004,1244,12,0.2,-0.000636943057179451,0.15449738502502441,0.5553081035614014,0.0,-1.6621717929840087,2330,0.007893756031990051,0.0012134807,0.032281387597322464,0.0003
1.0,235,15040,-0.18806298999999996,1245,12,0.2,-0.004183846898376942,0.09218275547027588,0.5536056756973267,0.003125,-1.6568098425865174,2340,0.012437825091183186,0.0029519266,0.0490154042840004,0.0003
1.0,236,15104,-0.16726647999999997,1245,12,0.2,-0.004791211429983377,0.12808197736740112,0.5521511435508728,0.021875,-1.6507072806358338,2350,0.0034953439608216286,0.005779178,0.02118366789072752,0.0003
1.0,237,15168,-0.18994678,1245,12,0.2,-0.011071442067623139,0.026275634765625,0.5510396957397461,0.0109375,-1.6463399410247803,2360,-0.005458913743495941,0.004245959,0.03840851038694382,0.0003
1.0,238,15232,-0.19964758000000005,1246,12,0.2,0.0036531660705804827,0.10696113109588623,0.5500763654708862,0.0,-1.642381525039673,2370,0.016298426315188408,0.000767773,0.044165625050663945,0.0003
1.0,239,15296,-0.18894604,1246,12,0.2,-0.006257345015183091,0.050957441329956055,0.5489644408226013,0.009375,-1.6388975739479066,2380,-0.0020318059250712395,0.0052478807,0.026965143717825414,0.0003
1.0,240,15360,-0.20799162000000002,1246,12,0.2,-0.008263485226780175,0.14613425731658936,0.5475319027900696,0.05,-1.6341825008392334,2390,0.0012000156566500664,0.009472549,0.030192286334931852,0.0003
1.0,241,15424,-0.19145288000000002,1246,12,0.2,-0.007304190378636122,0.05101501941680908,0.5461660623550415,0.015625,-1.62906357049942,2400,0.0022281426936388016,0.0058133313,0.0376083180308342,0.0003
1.0,242,15488,-0.17627187,1246,12,0.2,-0.0032242463901638986,0.20317399501800537,0.5449037551879883,0.0046875,-1.6240432977676391,2410,0.0035231783986091614,0.0046562348,0.027134066447615623,0.0003
1.0,243,15552,-0.17368521,1246,12,0.2,-0.011801453493535518,0.11158210039138794,0.5436574220657349,0.03125,-1.6195258259773255,2420,-0.003820491023361683,0.008611642,0.03071663361042738,0.0003
1.0,244,15616,-0.20177635,1247,12,0.2,-0.0036049407441169023,0.14336144924163818,0.5425394177436829,0.00625,-1.6148581504821777,2430,-0.0015205610543489456,0.004321778,0.017406112141907217,0.0003
1.0,245,15680,-0.16970193999999997,1247,12,0.2,-0.00595517698675394,0.10712122917175293,0.5412545204162598,0.0421875,-1.6106626391410828,2440,0.0018317624926567078,0.007148845,0.037134628370404245,0.0003
1.0,246,15744,-0.17456296999999998,1247,12,0.2,-0.0058255733223631975,0.0697779655456543,0.5394451022148132,0.0078125,-1.6052517294883728,2450,-0.0010954663157463074,0.0046107173,0.022966013476252555,0.0003
1.0,247,15808,-0.16422399,1247,12,0.2,-0.012512319907546043,0.10572850704193115,0.5374535322189331,0.0109375,-1.5981337070465087,2460,-0.009243492037057877,0.0048234537,0.034021610766649245,0.0003
1.0,248,15872,-0.17913083999999999,1247,12,0.2,-0.007033650018274784,0.029184818267822266,0.535629391670227,0.025,-1.5909499883651734,2470,0.009876212105154991,0.005411652,0.039382553100585936,0.0003
1.0,249,15936,-0.19207219000000006,1248,12,0.2,-0.0015089834458194673,0.06557738780975342,0.534496009349823,0.0,-1.5853503823280335,2480,0.0021739285439252853,0.00065050554,0.032420586049556735,0.0003
1.0,250,16000,-0.17939986999999996,1248,12,0.2,-0.008343070466071367,0.05499821901321411,0.5330817103385925,0.04375,-1.5809728264808656,2490,0.012804018333554268,0.0071421126,0.04776362776756286,0.0003
1.0,251,16064,-0.16749475,1249,12,0.2,-0.015196045115590095,0.07521796226501465,0.5316685438156128,0.0625,-1.5753842830657958,2500,-0.019081175327301025,0.015352137,0.02202032655477524,0.0003
1.0,252,16128,-0.14987213,1249,12,0.2,-0.012263506697490812,0.05596202611923218,0.5305230021476746,0.0109375,-1.5704126477241516,2510,-0.014103962108492851,0.0052400567,0.03197034932672978,0.0003
1.0,253,16192,-0.17261808999999995,1249,12,0.2,-0.014141509309411049,0.14350569248199463,0.5297126770019531,0.0515625,-1.5666465640068055,2520,-0.010340058244764805,0.014496677,0.026462244614958764,0.0003
1.0,254,16256,-0.17070637000000002,1249,13,0.2,-0.006126660667359829,0.14948678016662598,0.5287089347839355,0.0296875,-1.563416349887848,2530,0.0018198881298303604,0.008260097,0.027918235398828983,0.0003
1.0,255,16320,-0.19463618000000005,1249,13,0.2,-0.007914958149194717,0.14700525999069214,0.5275835990905762,0.0125,-1.5592712998390197,2540,-0.01173356268554926,0.005072753,0.023321979865431785,0.0003
1.0,256,16384,-0.18154967,1250,13,0.2,0.00019641797989606858,0.1865786910057068,0.5263831615447998,0.0,-1.5548850178718567,2550,0.006805441342294216,0.001097288,0.02951656524091959,0.0003
1.0,257,16448,-0.17492784000000003,1250,13,0.2,-0.006768913380801678,0.09051543474197388,0.5249782800674438,0.0015625,-1.5500743389129639,2560,-0.006776450201869011,0.0026017772,0.025276077166199683,0.0003
1.0,258,16512,-0.18262307999999997,1250,13,0.2,0.00010153371840715408,0.1345791220664978,0.5233767032623291,0.0,-1.5443169832229615,2570,0.006370367482304573,0.00052524265,0.02837785817682743,0.0003
1.0,259,16576,-0.19983443999999997,1251,13,0.2,-0.004734708787873387,0.13626807928085327,0.5217426419258118,0.0078125,-1.5381782531738282,2580,-0.00039293989539146423,0.0035548294,0.02626216895878315,0.0003
1.0,260,16640,-0.18485519999999997,1251,13,0.2,-0.01852693110704422,-0.010862946510314941,0.5203855037689209,0.0359375,-1.532305693626404,2590,-0.010678058490157127,0.011496361,0.05708570554852486,0.0003
1.0,261,16704,-0.18458904999999995,1251,13,0.2,-0.010254498291760682,-0.13649868965148926,0.5192379951477051,0.0125,-1.5276198744773866,2600,-0.007450822740793228,0.006212378,0.03194440957158804,0.0003
1.0,262,16768,-0.16774429,1252,13,0.2,-0.0075228107161819935,0.022015929222106934,0.5180666446685791,0.1203125,-1.5230945467948913,2610,0.005879027768969536,0.0142064765,0.02832380197942257,0.0003
1.0,263,16832,-0.18483895,1252,13,0.2,-0.0026837950572371483,0.05499255657196045,0.5170096158981323,0.0,-1.518969428539276,2620,0.006555663421750069,0.0008213427,0.033394402265548705,0.0003
1.0,264,16896,-0.15278732,1252,13,0.2,-0.017328528221696615,0.2725014090538025,0.5160900354385376,0.03125,-1.5150308012962341,2630,-0.027563225477933884,0.010453335,0.01691460460424423,0.0003
1.0,265,16960,-0.1607765,1252,13,0.2,-0.009569107554852962,0.021877050399780273,0.5151264667510986,0.0125,-1.5115287899971008,2640,-0.007711385376751423,0.007179778,0.02978099640458822,0.0003
1.0,266,17024,-0.17115233,1252,13,0.2,-0.019531156681478024,0.021880149841308594,0.514205813407898,0.10625,-1.5077821373939515,2650,-0.003231421113014221,0.015354143,0.04694428518414497,0.0003
1.0,267,17088,-0.17133734000000003,1252,13,0.2,-0.01253171805292368,0.02842092514038086,0.5133014917373657,0.01875,-1.5043551921844482,2660,-0.017266394570469856,0.007853977,0.02902164328843355,0.0003
1.0,268,17152,-0.19785532999999997,1253,13,0.2,-0.0013232854194939136,0.03311312198638916,0.5120632648468018,0.009375,-1.5002488493919373,2670,0.013395378366112709,0.0046175085,0.03882036581635475,0.0003
1.0,269,17216,-0.19132738000000005,1253,13,0.2,-0.002263103052973747,0.10947263240814209,0.5105465650558472,0.0,-1.4948363184928894,2680,0.01228228211402893,0.0016530864,0.036512686684727666,0.0003
