w_power,w_delay,size,vdd,power,delay
0.6333333253860474,0.36666667461395264,0.4634562134742737,0.5289290547370911,0.06009139223201285,4.062803517113958
0.6499999761581421,0.3500000238418579,0.4506967067718506,0.5122376084327698,0.05329809563043306,4.312876724075824
0.6666666865348816,0.3333333134651184,0.4378903806209564,0.4954931139945984,0.04707670483714265,4.587752196792524
0.6833333373069763,0.3166666626930237,0.4250403046607971,0.47869986295700073,0.041398712492597266,4.890771093415621
0.699999988079071,0.30000001192092896,0.41214942932128906,0.4618619382381439,0.036235457854247,5.225858077738046
0.7166666388511658,0.28333336114883423,0.39922094345092773,0.4449835419654846,0.03155836758787587,5.597638933339382
0.7333333492279053,0.2666666507720947,0.3862578272819519,0.42806899547576904,0.027338969064430896,6.011602388308558
0.75,0.25,0.3732634484767914,0.4111226201057434,0.023549065251703912,6.474291849367625
0.7666666507720947,0.23333334922790527,0.3602408170700073,0.39414867758750916,0.020160717565372355,6.993572266278081
0.7833333611488342,0.21666663885116577,0.3471931219100952,0.3771514296531677,0.017146431254393614,7.578950938363827
0.800000011920929,0.19999998807907104,0.3341236114501953,0.36013534665107727,0.014479242149157549,8.24200351151534
0.8166666626930237,0.18333333730697632,0.3210354745388031,0.34310466051101685,0.012132750982568566,8.996950865580654
0.8333333134651184,0.1666666865348816,0.30793192982673645,0.32606369256973267,0.010081248786964604,9.861405626017566
0.8500000238418579,0.1499999761581421,0.29481616616249084,0.30901679396629333,0.008299783298003693,10.857392372041046
0.8666666746139526,0.13333332538604736,0.28169143199920654,0.2919682562351227,0.006764232819876546,12.012739818509752
0.8833333253860474,0.11666667461395264,0.26856091618537903,0.2749224007129669,0.00545137270029629,13.363014938666298
0.8999999761581421,0.10000002384185791,0.25542786717414856,0.2578834295272827,0.0043389378392872475,14.954251717532069
0.9166666865348816,0.08333331346511841,0.24229533970355988,0.24085551500320435,0.0034056758688613235,16.846880888652816
0.9333333373069763,0.06666666269302368,0.2291666567325592,0.22384300827980042,0.0026314185110313483,19.121426354591602
0.949999988079071,0.050000011920928955,0.21604488790035248,0.20684996247291565,0.001997095723468132,21.887165250144218
0.9666666388511658,0.03333336114883423,0.2029331624507904,0.18988049030303955,0.001484795817833234,25.295291935592214
0.9833333492279053,0.016666650772094727,0.18983450531959534,0.17293861508369446,0.001077790281863637,29.559810281701548
1.0,0.0,0.17675210535526276,0.15602846443653107,0.0007605659173722923,34.991511568150756
